"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","4","1","T0_T12","c_V1","VP",1517527.05528094,474046.665473217,0.773547327062116,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T12","c_V1","VP",103487.054863259,132705.093834182,0.168544512573885,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T12","c_V1","VP",-420192.997669003,239782.982241376,0.505836587898525,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T12","c_V1","VP",-59236.7358393465,72656.834740672,0.181380338105349,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T3","c_V2","VP",-7229.94348103427,NA,1,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T3","c_V2","VP",-120823.051345023,NA,1,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T3","c_V2","VP",-207898.017674514,NA,1,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T3","c_V2","VP",-31956.5879546142,NA,1,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T3","c_V2","VP",-11149.9233315197,NA,1,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T3","c_V2","VP",-40861.7060632101,NA,1,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T3","c_V2","VP",2803.11616130871,NA,1,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T6","c_V2","VP",-29237.0560267039,12705.8123523286,0.841142669972924,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T6","c_V2","VP",-203962.993737046,48000.8681204445,0.947521146409007,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T6","c_V2","VP",-128270.670067422,45972.8705758106,0.886167950157139,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T6","c_V2","VP",379617.032303384,237622.140447304,0.718485655250821,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T6","c_V2","VP",-82239.9217800651,41043.8297409556,0.800592350689321,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T6","c_V2","VP",-64440.6543781301,13613.3121568262,0.957278543832053,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T6","c_V2","VP",5524.15297893306,1570.9913391304,0.925176059824917,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T9","c_V2","VP",-73914.8398517056,37517.3700918563,0.659950132297025,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T9","c_V2","VP",290469.250177967,118076.099806206,0.751604794393806,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T9","c_V2","VP",-35633.2577048375,32572.6813557203,0.374364912474452,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T9","c_V2","VP",-106987.323133529,25307.5244601884,0.899354242884897,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T9","c_V2","VP",-5625.03446680395,6475.2139983364,0.273953367709564,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T24","c_V2","VP",5782.43012611162,4441.63741314158,0.297612594586679,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T24","c_V2","VP",-21928.617962197,20489.0507024638,0.222615234890601,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T24","c_V2","VP",-13603.5913760451,15802.2046652942,0.156312410685839,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T24","c_V2","VP",110393.561114119,46584.6634197198,0.584012337255522,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T24","c_V2","VP",-9719.51411492479,9683.19281254998,0.201200754488791,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T24","c_V2","VP",-13539.1209482303,19116.2286597922,0.111431374083713,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T24","c_V2","VP",-4282.17202869188,1696.03121949332,0.614447110986165,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T17","c_V2","VP",-2497.19474804971,7251.37481752114,0.0559778612488981,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T20","c_V2","VP",1377.81142155543,4926.92662725301,0.0254056326425795,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T17.5","c_V2","VP",-58998.3911084736,36296.6417374915,0.569159490898339,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T20.5","c_V2","VP",-36373.4596963841,25742.2181197103,0.399584112203454,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T12","c_V2","VP",-54224.7116439735,24462.5850872049,0.620900365165997,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T12","c_V2","VP",218623.664197154,79799.2346880003,0.714443402040921,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T12","c_V2","VP",-15947.4181142658,21973.558739896,0.149351283725364,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T12","c_V2","VP",-63218.0896880095,29190.2757250387,0.609901317142058,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T12","c_V2","VP",-6003.89102643311,3744.85997143754,0.461435443176387,"LM_AR_Diff_LMER"
