"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Type","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","%Cells_BS_10","Rate_BS_10","%BP_Lysed_BS_10","%B_Loss_BS_10","%Cells_BS_25","Rate_BS_25","%BP_Lysed_BS_25","%B_Loss_BS_25","%Cells_BS_40","Rate_BS_40","%BP_Lysed_BS_40","%B_Loss_BS_40","V_TT","DOC_B_BS_10","DOC_B_BS_25","DOC_B_BS_40","DON_B_BS_10","DON_B_BS_25","DON_B_BS_40","DOV_B_BS_10","DOV_B_BS_25","DOV_B_BS_40","DOC_V","DON_V","DOP_V"
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",1016702.20277778,6100213.21666666,758844.244272461,0.642227657588833,"LM_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,3833477.04096555,23000862.2457932,2861223.25705549,71.1868623686081,383347.704096555,141.980631146872,284.747449474433,28.4747449474432,153339.081638622,56.7922524587489,113.898979789773,17.796715592152,95836.9260241387,35.4951577867181,71.1868623686083,0.0187284845551848,7.28360637783454e-09,2.91344255113382e-09,1.82090159445864e-09,1.91673852048277e-09,7.6669540819311e-10,4.79184630120694e-10,3.06678163277244e-10,1.22671265310898e-10,7.6669540819311e-11,3.18161886118524e-12,1.25540366653126e-12,4.55550874947484e-13
"NJ2020",2,1,"T0_T17.5","c_Viruses","VPC",117091.323555081,2049098.16221393,275117.585389829,0.0830480274052814,"LM_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,441492.99501693,7726127.41279631,1037331.23059664,23.9120935076099,44149.2995016929,16.3515924080344,32.7937282390076,9.56483740304395,17659.7198006772,6.54063696321377,13.117491295603,5.97802337690247,11037.3248754232,4.08789810200861,8.19843205975191,0.00215691776683088,8.38836690532166e-10,3.35534676212866e-10,2.09709172633042e-10,2.20746497508465e-10,8.82985990033859e-11,5.51866243771162e-11,3.53194396013544e-11,1.41277758405417e-11,8.82985990033859e-12,3.6641994330902e-13,1.44582038386884e-13,5.24647775410937e-14
"NJ2020",2,1,"T0_T20.5","c_Viruses","VPC",345724.710707715,7087356.56950815,216252.599953395,0.46003022378901,"LM_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,1303555.49281932,26722887.6027961,815380.722797196,82.7064003750537,130355.549281932,48.2798330673824,96.8270053171362,33.0825601500215,52142.219712773,19.311933226953,38.7308021268545,20.6766000937634,32588.8873204831,12.0699582668456,24.206751329284,0.00636853140196295,2.47675543635672e-09,9.90702174542687e-10,6.19188859089179e-10,6.51777746409662e-10,2.60711098563865e-10,1.62944436602416e-10,1.04284439425546e-10,4.17137757702184e-11,2.60711098563865e-11,1.08189424332928e-12,4.26893999292131e-13,1.5490789143917e-13
"NJ2020",2,1,"T0_T24","c_Viruses","VPC",872611.505969118,20942676.1432588,389370.280162743,0.556661807829861,"LM_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,3290182.87230576,78964388.9353381,1468121.1719224,244.392015703205,329018.287230576,121.858624900213,244.392015703205,97.7568062812819,131607.31489223,48.7434499600853,97.7568062812821,61.0980039258012,82254.5718076439,30.4646562250533,61.0980039258013,0.0160742162922128,6.25134745738094e-09,2.50053898295238e-09,1.56283686434523e-09,1.64509143615288e-09,6.58036574461151e-10,4.1127285903822e-10,2.63214629784461e-10,1.05285851913784e-10,6.58036574461151e-11,2.7307083807759e-12,1.07748333883608e-12,3.9098856474137e-13
"NJ2020",3,1,"T0_T3","c_Viruses","VPC",172224.592222223,516673.776666668,NA,1,"LM_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,452541.137981892,1357623.41394567,NA,2.03664482476572,45254.1137981892,16.7607828882182,16.2931585981258,0.814657929906288,18101.6455192757,6.70431315528729,6.51726343925031,0.50916120619143,11313.5284495473,4.19019572205456,4.07328964953145,0.00199801771648942,8.59828162165595e-10,3.43931264866238e-10,2.14957040541399e-10,2.26270568990946e-10,9.05082275963785e-11,5.65676422477365e-11,3.62032910385514e-11,1.44813164154206e-11,9.05082275963785e-12,3.75589420434554e-13,1.48200132101379e-13,5.37776825462495e-14
"NJ2020",3,1,"T0_T6","c_Viruses","VPC",167789.623333333,1006737.74,2560.53048184736,0.999767175555115,"LM_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,440887.715889286,2645326.29533572,6728.10638214424,3.96839805049779,44088.7715889286,16.3291746625661,15.8735922019911,1.58735922019912,17635.5086355714,6.53166986502646,6.34943688079645,0.992099512624448,11022.1928972321,4.08229366564154,3.96839805049778,0.00194656660664647,8.37686660189643e-10,3.35074664075857e-10,2.09421665047411e-10,2.20443857944643e-10,8.81775431778572e-11,5.51109644861607e-11,3.52710172711429e-11,1.41084069084571e-11,8.81775431778572e-12,3.6591758801428e-13,1.44383818956326e-13,5.23928492542567e-14
"NJ2020",3,1,"T0_T9","c_Viruses","VPC",-245702.914022223,-2211326.22620001,238732.774065163,0.346243979707607,"LM_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,-645614.397353971,-5810529.57618574,627299.503834054,-8.71669188150904,-64561.4397353971,-23.9116443464434,-23.2445116840241,-3.48667675260362,-25824.5758941588,-9.56465773857734,-9.29780467360963,-2.17917297037726,-16140.3599338493,-5.97791108661084,-5.81112792100602,-0.00285045688815474,-1.22666735497254e-09,-4.90666941989018e-10,-3.06666838743136e-10,-3.22807198676985e-10,-1.29122879470794e-10,-8.07017996692463e-11,-5.16491517883176e-11,-2.06596607153271e-11,-1.29122879470794e-11,-5.3583181057914e-13,-2.11428599400037e-13,-7.67215247281658e-14
"NJ2020",3,1,"T0_T12","c_Viruses","VPC",-422044.065377778,-5064528.78453333,171356.878156136,0.669098468164786,"LM_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,-1108972.29693031,-13307667.5631636,450261.113359141,-19.9635568993689,-110897.229693031,-41.0730480344557,-39.9271137987378,-7.98542275974754,-44358.8918772122,-16.4292192137823,-15.9708455194951,-4.99088922484221,-27724.3074232576,-10.2682620086139,-9.98177844968444,-0.00489623176855,-2.10704736416758e-09,-8.42818945667032e-10,-5.26761841041895e-10,-5.54486148465153e-10,-2.21794459386061e-10,-1.38621537116288e-10,-8.87177837544244e-11,-3.54871135017698e-11,-2.21794459386061e-11,-9.20398671686498e-13,-3.63171051442437e-13,-1.31784616096691e-13
"NJ2020",3,1,"T0_T24","c_Viruses","VPC",-308390.902625,-7401381.66300001,81129.6265806546,0.783188571570663,"LM_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,-810334.73917073,-19448033.7400975,213177.996609696,-29.1750546298576,-81033.473917073,-30.0123977470641,-29.1750546298575,-11.670021851943,-32413.3895668292,-12.0049590988256,-11.670021851943,-7.29376365746439,-20258.3684792683,-7.50309943676602,-7.29376365746438,-0.00357771488437529,-1.53963600442439e-09,-6.15854401769755e-10,-3.84909001106097e-10,-4.05167369585365e-10,-1.62066947834146e-10,-1.01291842396341e-10,-6.48267791336584e-11,-2.59307116534634e-11,-1.62066947834146e-11,-6.72542514920044e-13,-2.65371930443689e-13,-9.62960506831649e-14
"NJ2020",4,1,"T0_T3","c_Viruses","VPC",-201705.756666665,-605117.269999995,NA,1,"LM_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,-1073041.48429001,-3219124.45287004,NA,-3.94330970764638,-107304.148429001,-39.7422771959265,-31.546477661171,-1.57732388305855,-42921.6593716006,-15.8969108783706,-12.6185910644684,-0.985827426911594,-26826.0371072504,-9.93556929898162,-7.88661941529275,-0.00585023740032523,-2.03877882015103e-09,-8.15511528060411e-10,-5.09694705037757e-10,-5.36520742145007e-10,-2.14608296858003e-10,-1.34130185536252e-10,-8.58433187432012e-11,-3.43373274972805e-11,-2.14608296858003e-11,-8.90577663246268e-13,-3.51404273280461e-13,-1.27514781437205e-13
"NJ2020",4,1,"T0_T6","c_Viruses","VPC",784754.797222215,4708528.78333329,569533.266332701,0.655003934237297,"LM_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,4174766.58242645,25048599.4945587,3029823.39997429,30.6836181688397,417476.658242645,154.620984534313,122.734472675359,12.2734472675359,166990.663297058,61.8483938137253,49.0937890701436,7.67090454220993,104369.164560661,38.6552461335783,30.6836181688397,0.0227608866532304,7.93205650661026e-09,3.17282260264411e-09,1.98301412665257e-09,2.08738329121323e-09,8.34953316485291e-10,5.21845822803307e-10,3.33981326594116e-10,1.33592530637647e-10,8.34953316485291e-11,3.46487430542909e-12,1.3671706439046e-12,4.96107984736195e-13
"NJ2020",4,1,"T0_T9","c_Viruses","VPC",716119.402777775,6445074.62499997,257767.14443227,0.794200471496116,"LM_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,3809637.56109067,34286738.049816,1371278.85606109,41.9999999921799,380963.756109067,141.097687447803,111.999999979146,16.799999996872,152385.502443627,56.4390749791211,44.7999999916586,10.499999998045,95240.9390272668,35.2744218619507,27.9999999947866,0.0207701980472106,7.23831136607228e-09,2.89532454642891e-09,1.80957784151807e-09,1.90481878054534e-09,7.61927512218135e-10,4.76204695136334e-10,3.04771004887254e-10,1.21908401954902e-10,7.61927512218135e-11,3.1618331319373e-12,1.24759661039833e-12,4.52717912652618e-13
"NJ2020",4,1,"T0_T12","c_Viruses","VPC",473980.099333333,5687761.19199999,204185.653284233,0.642368521548593,"LM_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,2521496.25135921,30257955.0163105,1086234.12683714,37.0648881384398,252149.625135921,93.388750050341,74.1297762768796,14.8259552553759,100859.850054368,37.3555000201364,29.6519105107519,9.26622203460994,63037.4062839802,23.3471875125853,18.5324440692199,0.0137472333460079,4.79084287758249e-09,1.916337151033e-09,1.19771071939562e-09,1.2607481256796e-09,5.04299250271842e-10,3.15187031419901e-10,2.01719700108737e-10,8.06878800434946e-11,5.04299250271841e-11,2.09273198874088e-12,8.25750514552157e-13,2.99641764176099e-13
"NJ2020",4,1,"T0_T24","c_Viruses","VPC",27627.9317222218,663070.361333324,156268.136226683,0.00775381313629392,"LM_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,146976.057366912,3527425.37680588,831320.80915778,4.32096706262954,14697.6057366912,5.44355768025599,4.32096706262954,1.72838682505182,5879.04229467646,2.17742307210239,1.72838682505181,1.08024176565739,3674.40143417279,1.360889420064,1.08024176565738,0.000801315550562497,2.79254508997132e-10,1.11701803598853e-10,6.9813627249283e-11,7.34880286834558e-11,2.93952114733823e-11,1.83720071708639e-11,1.17580845893529e-11,4.70323383574117e-12,2.93952114733823e-12,1.21983721635497e-13,4.81323559105641e-14,1.74658856214159e-14
"NJ2020",5,1,"T0_T3","c_Viruses","VPC",181378.820000007,544136.460000022,NA,1,"LM_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,447132.302970051,1341396.90891016,NA,4.06758048596488,44713.2302970051,16.5604556655575,32.540643887719,1.62703219438595,17885.292118802,6.62418226622298,13.0162575550876,1.01689512149122,11178.3075742513,4.14011391638936,8.13516097192975,0.00325518644485793,8.49551375643097e-10,3.39820550257239e-10,2.12387843910774e-10,2.23566151485026e-10,8.94264605940102e-11,5.58915378712564e-11,3.57705842376041e-11,1.43082336950416e-11,8.94264605940102e-12,3.71100323119815e-13,1.46428823382697e-13,5.31349241585613e-14
"NJ2020",5,1,"T0_T6","c_Viruses","VPC",-590796.02,-3544776.12,445815.351735456,0.637176894724586,"LM_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,-1456421.34516108,-8738528.07096651,1099017.2111654,-26.4982467317587,-145642.134516108,-53.9415313022624,-105.992986927035,-10.5992986927035,-58256.8538064434,-21.576612520905,-42.3971947708139,-6.62456168293967,-36410.5336290271,-13.4853828255656,-26.4982467317587,-0.0106029535090147,-2.76720055580606e-09,-1.10688022232242e-09,-6.91800138951515e-10,-7.28210672580542e-10,-2.91284269032217e-10,-1.82052668145136e-10,-1.16513707612887e-10,-4.66054830451547e-11,-2.91284269032217e-11,-1.20876623808608e-12,-4.76955170773397e-13,-1.73073690279155e-13
"NJ2020",5,1,"T0_T9","c_Viruses","VPC",-425742.714666665,-3831684.43199999,220977.668786738,0.649854551200576,"LM_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,-1049534.4521572,-9445810.06941484,544750.78153868,-28.6429709635299,-104953.44521572,-38.8716463761927,-76.3812559027464,-11.457188385412,-41981.3780862881,-15.5486585504771,-30.5525023610986,-7.16074274088248,-26238.3613039301,-9.71791159404818,-19.0953139756866,-0.0076407593443374,-1.99411545909869e-09,-7.97646183639475e-10,-4.98528864774672e-10,-5.24767226078602e-10,-2.09906890431441e-10,-1.3119180651965e-10,-8.39627561725763e-11,-3.35851024690305e-11,-2.09906890431441e-11,-8.71067851134441e-13,-3.43706088574139e-13,-1.24721325537747e-13
"NJ2020",5,1,"T0_T12","c_Viruses","VPC",-362935.323333333,-4355223.87999999,132634.709520195,0.713948587270392,"LM_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,-894702.628185623,-10736431.5382275,326969.064643415,-32.5565827114314,-89470.2628185623,-33.1371343772453,-65.113165422863,-13.0226330845726,-35788.1051274249,-13.2548537508981,-26.0452661691452,-8.13914567785786,-22367.5657046406,-8.28428359431133,-16.2782913557157,-0.00651356175365321,-1.69993499355268e-09,-6.79973997421074e-10,-4.24983748388171e-10,-4.47351314092812e-10,-1.78940525637125e-10,-1.11837828523203e-10,-7.15762102548499e-11,-2.86304841019399e-11,-1.78940525637125e-11,-7.42564185612131e-13,-2.93001092187703e-13,-1.06321900648482e-13
"NJ2020",5,1,"T0_T24","c_Viruses","VPC",-243626.510222223,-5847036.24533334,66967.9754107464,0.767910354444901,"LM_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,-600584.360291985,-14414024.6470076,165088.432434656,-43.7083200273812,-60058.4360291985,-22.2438651959994,-43.7083200273813,-17.4833280109525,-24023.3744116794,-8.89754607839978,-17.4833280109525,-10.9270800068453,-15014.6090072996,-5.56096629899986,-10.9270800068453,-0.00437233913906481,-1.14111028455477e-09,-4.56444113821909e-10,-2.85277571138693e-10,-3.00292180145993e-10,-1.20116872058397e-10,-7.50730450364981e-11,-4.80467488233588e-11,-1.92186995293435e-11,-1.20116872058397e-11,-4.98458842460307e-13,-1.96681967810086e-13,-7.1370384610906e-14
"NJ2020",6,1,"T0_T3","c_Viruses","VPC",-154655.295555557,-463965.886666671,NA,1,"LM_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,-577868.514104328,-1733605.54231299,NA,-3.68626123781003,-57786.8514104328,-21.4025375594196,-29.4900899024803,-1.47450449512401,-23114.7405641731,-8.56101502376783,-11.7960359609921,-0.921565309452508,-14446.7128526082,-5.35063438985489,-7.37252247562006,-0.003774723573649,-1.09795017679822e-09,-4.3918007071929e-10,-2.74487544199556e-10,-2.88934257052164e-10,-1.15573702820866e-10,-7.22335642630411e-11,-4.62294811283463e-11,-1.84917924513385e-11,-1.15573702820866e-11,-4.79605680198971e-13,-1.89242884104198e-13,-6.86709492170389e-14
"NJ2020",6,1,"T0_T6","c_Viruses","VPC",-805508.173333334,-4833049.04,375770.084187842,0.821272364299941,"LM_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,-3009776.09302626,-18058656.5581575,1404062.49533487,-38.3991190916726,-300977.609302626,-111.473188630602,-153.596476366691,-15.3596476366691,-120391.04372105,-44.5892754522409,-61.4385905466763,-9.59977977291816,-75244.4023256565,-27.8682971576505,-38.3991190916727,-0.0196603076520973,-5.71857457674989e-09,-2.28742983069996e-09,-1.42964364418747e-09,-1.50488804651313e-09,-6.01955218605252e-10,-3.76222011628282e-10,-2.40782087442101e-10,-9.63128349768403e-11,-6.01955218605252e-11,-2.49798297555601e-12,-9.85654512142742e-13,-3.57666452132654e-13
"NJ2020",6,1,"T0_T9","c_Viruses","VPC",-926382.373777775,-8337441.36399997,181963.793134246,0.928363026788716,"LM_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,-3461421.76318235,-31152795.8686411,679906.539129794,-66.2419108944263,-346142.176318235,-128.200806043791,-176.64509571847,-26.4967643577705,-138456.870527294,-51.2803224175163,-70.658038287388,-16.5604777236066,-86535.5440795587,-32.0502015109477,-44.1612739296175,-0.0226105247282381,-6.57670135004646e-09,-2.63068054001859e-09,-1.64417533751162e-09,-1.73071088159117e-09,-6.9228435263647e-10,-4.32677720397794e-10,-2.76913741054588e-10,-1.10765496421835e-10,-6.9228435263647e-11,-2.87282919672428e-12,-1.1335613925617e-12,-4.1133772184607e-13
"NJ2020",6,1,"T0_T12","c_Viruses","VPC",-566645.344444443,-6799744.13333332,232752.767463227,0.663939834114373,"LM_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,-2117266.67387614,-25407200.0865137,869679.21405141,-54.0247331669468,-211726.667387614,-78.4172842176348,-108.049466333894,-21.6098932667787,-84690.6669550456,-31.3669136870539,-43.2197865335574,-13.5061832917367,-52931.6668469035,-19.6043210544087,-27.0123665834734,-0.0138303026216424,-4.02280668036467e-09,-1.60912267214587e-09,-1.00570167009117e-09,-1.05863333693807e-09,-4.23453334775228e-10,-2.64658334234518e-10,-1.69381333910091e-10,-6.77525335640365e-11,-4.23453334775228e-11,-1.75723905785192e-12,-6.9337166155013e-13,-2.51605181268671e-13
"NJ2020",6,1,"T0_T24","c_Viruses","VPC",-318210.731972222,-7637057.56733333,123696.847470019,0.623273445747433,"LM_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,-1188992.34711806,-28535816.3308334,462192.472557214,-60.677282727922,-118899.234711806,-44.0367535969651,-60.677282727922,-24.2709130911688,-47559.6938847223,-17.614701438786,-24.2709130911688,-15.1693206819805,-29724.8086779514,-11.0091883992413,-15.1693206819805,-0.00776667586485687,-2.25908545952431e-09,-9.03634183809724e-10,-5.64771364881077e-10,-5.94496173559029e-10,-2.37798469423612e-10,-1.48624043389757e-10,-9.51193877694446e-11,-3.80477551077779e-11,-2.37798469423612e-11,-9.8681182565343e-13,-3.89376364094164e-13,-1.4129379105374e-13
"NJ2020",7,1,"T0_T3","c_Viruses","VPC",-9779.67300000013,-29339.0190000004,NA,1,"LM_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,-38843.7636784983,-116531.291035495,NA,-0.323764703789408,-3884.37636784983,-1.43865791401846,-2.59011763031526,-0.129505881515763,-1553.75054713993,-0.575463165607382,-1.0360470521261,-0.0809411759473519,-971.094091962457,-0.359664478504614,-0.647529407578815,-0.00029125025698244,-7.38031509891468e-11,-2.95212603956587e-11,-1.84507877472867e-11,-1.94218818392491e-11,-7.76875273569966e-12,-4.85547045981229e-12,-3.10750109427986e-12,-1.24300043771195e-12,-7.76875273569966e-13,-3.22386308404248e-14,-1.27207239857574e-14,-4.61599491555485e-15
"NJ2020",7,1,"T0_T6","c_Viruses","VPC",91130.0639444434,546780.38366666,58260.2637887297,0.70986633512536,"LM_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,361958.387347343,2171750.32408406,231403.229786554,6.03388235154326,36195.8387347343,13.4058661980497,24.1355294061731,2.41355294061731,14478.3354938937,5.36234647921989,9.65421176246923,1.50847058788582,9048.95968368357,3.35146654951243,6.03388235154327,0.00271396135051193,6.87720935959951e-10,2.75088374383981e-10,1.71930233989988e-10,1.80979193673671e-10,7.23916774694686e-11,4.52447984184179e-11,2.89566709877874e-11,1.1582668395115e-11,7.23916774694686e-12,3.00409685474062e-13,1.18535700553758e-13,4.30132900989362e-14
"NJ2020",7,1,"T0_T9","c_Viruses","VPC",37822.3169888883,340400.852899994,40324.8099293595,0.305491520032184,"LM_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,150225.998649404,1352033.98784463,160165.619778533,3.7564235296629,15022.5998649404,5.56392587590384,10.0171294124344,1.50256941186516,6009.03994597614,2.22557035036153,4.00685176497377,0.939105882415724,3755.64996623509,1.39098146897596,2.5042823531086,0.00112639344308188,2.85429397433867e-10,1.14171758973547e-10,7.13573493584667e-11,7.51129993247018e-11,3.00451997298807e-11,1.87782498311754e-11,1.20180798919523e-11,4.80723195678091e-12,3.00451997298807e-12,1.24681031250665e-13,4.91966607592568e-14,1.78520920807076e-14
"NJ2020",7,1,"T0_T12","c_Viruses","VPC",3732.76475555501,44793.1770666601,30485.9960599842,0.00497249431097922,"LM_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,14826.1227172119,177913.472606543,121086.95520368,0.494305883396221,1482.61227172119,0.549115656193035,0.988611766792442,0.197722353358488,593.044908688478,0.219646262477214,0.395444706716977,0.123576470849055,370.653067930299,0.137278914048259,0.24715294169811,0.000111166160086373,2.81696331627027e-11,1.12678532650811e-11,7.04240829067568e-12,7.41306135860597e-12,2.96522454344239e-12,1.85326533965149e-12,1.18608981737696e-12,4.74435926950782e-13,2.96522454344239e-13,1.23050356559452e-14,4.85532288852375e-15,1.76186086514386e-15
"NJ2020",7,1,"T0_T24","c_Viruses","VPC",6364.60554166647,152750.532999995,13222.6683086424,0.0547508757304993,"LM_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,25279.4989737745,606707.975370586,52518.9546705772,1.68564705828838,2527.94989737745,0.936277739769424,1.68564705828838,0.674258823315352,1011.17995895098,0.37451109590777,0.674258823315353,0.421411764572095,631.987474344361,0.234069434942356,0.421411764572096,0.00018954549907775,4.80310480501715e-11,1.92124192200686e-11,1.20077620125429e-11,1.26397494868872e-11,5.05589979475489e-12,3.15993737172181e-12,2.02235991790196e-12,8.08943967160782e-13,5.05589979475489e-13,2.09808823365264e-14,8.27863982504935e-15,3.00408682579103e-15
"NJ2020",1,1,"T0_T17","c_Viruses","VPC",232928.862237373,1054413.646,157988.542006285,NA,"VPCL_SR_AVG",1507462.68666667,3454942.339,182285832,533847.899013999,2416602.66659077,362092.745433965,6.99462517597395,53384.7899013999,19.7721444079259,37.084119846829,2.79785007038958,21353.91596056,7.90885776317035,14.8336479387316,1.74865629399349,13346.19747535,4.94303610198147,9.27102996170725,0.00292863078362557,1.0143110081266e-09,4.05724403250639e-10,2.53577752031649e-10,2.66923949506999e-10,1.067695798028e-10,6.67309873767499e-11,4.27078319211199e-11,1.7083132768448e-11,1.067695798028e-11,4.43070488320767e-13,1.74826822393954e-13,6.34397636625598e-14
"NJ2020",1,1,"T0_T20","c_Viruses","VPC",246451.416448412,1382089.55233333,151104.939679085,NA,"VPCL_SR_AVG",1507462.68666667,3454942.339,182285832,564840.138814275,3167600.59992241,346316.269282724,9.16831683170504,56484.0138814275,20.9200051412694,39.2370175864246,3.66732673268202,22593.605552571,8.36800205650778,15.6948070345698,2.29207920792626,14121.0034703569,5.23000128531736,9.80925439660615,0.00309865079812826,1.07319626374712e-09,4.29278505498849e-10,2.68299065936781e-10,2.82420069407137e-10,1.12968027762855e-10,7.06050173517844e-11,4.5187211105142e-11,1.80748844420568e-11,1.12968027762855e-11,4.68792696552408e-13,1.84976295330274e-13,6.7122723494254e-14
"NJ2020",1,1,"T0_T24","c_Viruses","VPC",244971.063113756,1399317.69733333,151857.539755224,NA,"VPCL_SR_AVG",1507462.68666667,3454942.339,182285832,561447.32819427,3207085.65524709,348041.147709491,9.28260254605393,56144.7328194271,20.7943454886767,39.001333609992,3.71304101842157,22457.8931277708,8.31773819547067,15.6005334439968,2.32065063651348,14036.1832048568,5.19858637216917,9.75033340249799,0.00308003821270251,1.06674992356911e-09,4.26699969427646e-10,2.66687480892279e-10,2.80723664097135e-10,1.12289465638854e-10,7.01809160242838e-11,4.49157862555416e-11,1.79663145022167e-11,1.12289465638854e-11,4.65976811614092e-13,1.83865203012077e-13,6.67195391709993e-14
"NJ2020",1,1,"T0_T3","c_Viruses","VPC",44975.1243333333,134925.373,44975.1243333333,NA,"VPCL_SR_AVG",1507462.68666667,3454942.339,182285832,103078.147562389,309234.442687168,103078.147562389,0.895049504000327,10307.8147562389,3.81770916897738,7.16039603200261,0.358019801600131,4123.12590249557,1.52708366759095,2.86415841280104,0.223762376000082,2576.95368905973,0.954427292244345,1.79009900800065,0.000565475365975723,1.95848480368539e-10,7.83393921474158e-11,4.89621200921349e-11,5.15390737811946e-11,2.06156295124778e-11,1.28847684452987e-11,8.24625180499114e-12,3.29850072199645e-12,2.06156295124778e-12,8.55503697963794e-14,3.3756478258829e-14,1.22492817377576e-14
"NJ2020",1,1,"T0_T6","c_Viruses","VPC",227860.696555555,683582.089666667,165059.362007676,NA,"VPCL_SR_AVG",1507462.68666667,3454942.339,182285832,522232.20839024,1566696.62517073,378298.304357796,4.5346534658063,52223.220839024,19.341933644083,36.2772277264503,1.81386138632252,20889.2883356096,7.73677345763319,14.5108910905801,1.13366336645157,13055.805209756,4.83548341102075,9.06930693161257,0.00286490838404951,9.92241195941457e-10,3.96896478376583e-10,2.48060298985364e-10,2.6111610419512e-10,1.04446441678048e-10,6.52790260487801e-11,4.17785766712192e-11,1.67114306684877e-11,1.04446441678048e-11,4.33429971375102e-13,1.71022865713758e-13,6.20594141860335e-14
"NJ2020",2,1,"T0_T17.5","c_Viruses","VPC",2521794.7523913,11330490.4066667,1785657.14017441,NA,"VPCL_SR_AVG",856929.637533333,3231054.366,204686985.2,9508430.55017204,42721629.5176365,6732822.68022288,132.221945774701,950843.055017204,352.164094450816,706.278221764,52.8887783098806,380337.222006882,140.865637780327,282.5112887056,33.0554864436754,237710.763754301,88.0410236127041,176.569555441,0.0464535179942259,1.80660180453269e-08,7.22640721813075e-09,4.51650451133172e-09,4.75421527508602e-09,1.90168611003441e-09,1.18855381877151e-09,7.60674444013763e-10,3.04269777605505e-10,1.90168611003441e-10,7.89158292991305e-12,3.11386202345358e-12,1.12993342863931e-12
"NJ2020",2,1,"T0_T20.5","c_Viruses","VPC",2822718.70405797,20130490.4033333,1784488.94848326,NA,"VPCL_SR_AVG",856929.637533333,3231054.366,204686985.2,10643064.7199801,75902041.4962379,6728418.01185959,234.914157728035,1064306.47199801,394.187582221486,790.557893322438,93.9656630912138,425722.588799205,157.675032888594,316.223157328975,58.7285394320087,266076.617999503,98.5468955553714,197.63947333061,0.0519967828417657,2.02218229679622e-08,8.08872918718489e-09,5.05545574199055e-09,5.32153235999006e-09,2.12861294399602e-09,1.33038308999751e-09,8.51445177598409e-10,3.40578071039364e-10,2.12861294399602e-10,8.83327983761055e-12,3.48543693618345e-12,1.26476757092784e-12
"NJ2020",2,1,"T0_T24","c_Viruses","VPC",3664692.41781724,40415991.4666667,1237802.10748373,NA,"VPCL_SR_AVG",856929.637533333,3231054.366,204686985.2,13817727.7550106,152388550.897229,4667134.53293735,471.63722313309,1381772.77550106,511.767694630021,1026.3691927004,188.654889253236,552709.110200423,204.707077852008,410.547677080162,117.909305783273,345443.193875264,127.941923657505,256.592298175101,0.0675066259904568,2.62536827345201e-08,1.0501473093808e-08,6.56342068363002e-09,6.90886387750529e-09,2.76354555100211e-09,1.72721596937632e-09,1.10541822040085e-09,4.42167288160338e-10,2.76354555100211e-10,1.14681117884017e-11,4.52508933832087e-12,1.64202834693272e-12
"NJ2020",2,1,"T0_T3","c_Viruses","VPC",4832.97888888917,14498.9366666675,4832.97888888917,NA,"VPCL_SR_AVG",856929.637533333,3231054.366,204686985.2,18222.7534861329,54668.2604583988,18222.7534861329,0.169196349754019,1822.27534861329,0.674916795782701,1.35357079803216,0.0676785399016078,728.910139445317,0.269966718313081,0.541428319212863,0.0422990874385049,455.568837153323,0.168729198945675,0.338392699508039,8.9027416512718e-05,3.46232316236526e-11,1.3849292649461e-11,8.65580790591315e-12,9.11137674306647e-12,3.64455069722659e-12,2.27784418576662e-12,1.45782027889064e-12,5.83128111556254e-13,3.64455069722659e-13,1.51240911513602e-14,5.96766624563494e-15,2.16549915542713e-15
