"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","6","1","T0_T6","c_V3","VP",-9327.2989770345,13507.2034291215,0.0637767379137562,"LM_AP"
"NJ2020","7","1","T0_T6","c_V3","VP",2770.50236501869,2874.36827860136,0.117168771118224,"LM_AP"
"NJ2020","1","1","T0_T9","c_V3","VP",-43688.1637025106,11036.3198952717,0.610445691659371,"LM_AP"
"NJ2020","2","1","T0_T9","c_V3","VP",-20014.1150747321,4198.17424532611,0.694446663344916,"LM_AP"
"NJ2020","3","1","T0_T9","c_V3","VP",-24047.460461654,18207.5844880677,0.148526779557834,"LM_AP"
"NJ2020","4","1","T0_T9","c_V3","VP",97804.3720840731,18541.5248090531,0.735620320270918,"LM_AP"
"NJ2020","5","1","T0_T9","c_V3","VP",-2105.66323194057,2487.5616479626,0.0668615165631046,"LM_AP"
"NJ2020","6","1","T0_T9","c_V3","VP",-23805.1191754814,13442.952289694,0.238722937585792,"LM_AP"
"NJ2020","7","1","T0_T9","c_V3","VP",-1246.03685065724,1848.32732157227,0.0434712410132917,"LM_AP"
"NJ2020","1","1","T0_T24","c_V3","VP",2867.67618370911,5459.79744052199,0.0169497345048505,"LM_AP"
"NJ2020","2","1","T0_T24","c_V3","VP",-326.010234036167,2738.66943451952,0.00088486861418169,"LM_AP"
"NJ2020","3","1","T0_T24","c_V3","VP",-7265.38547302223,6062.01394331769,0.0823807938775238,"LM_AP"
"NJ2020","4","1","T0_T24","c_V3","VP",32818.2435792839,8582.819107683,0.477479138083797,"LM_AP"
"NJ2020","5","1","T0_T24","c_V3","VP",-1406.1978594822,1079.59707523622,0.0958695282177291,"LM_AP"
"NJ2020","6","1","T0_T24","c_V3","VP",-1350.03770060192,4504.69921737512,0.00558224744000378,"LM_AP"
"NJ2020","7","1","T0_T24","c_V3","VP",-2667.02769945485,703.869765802051,0.472942559217714,"LM_AP"
"NJ2020","1","1","T0_T12","c_V3","VP",-12501.8980008603,11055.7417508622,0.0895543722312838,"LM_AP"
"NJ2020","2","1","T0_T12","c_V3","VP",-8191.28711695433,5233.60008675086,0.158556741721875,"LM_AP"
"NJ2020","3","1","T0_T12","c_V3","VP",-29305.7483641875,11413.7047081968,0.336481942135886,"LM_AP"
"NJ2020","4","1","T0_T12","c_V3","VP",71783.2739332557,13619.9252941122,0.681198696990935,"LM_AP"
"NJ2020","5","1","T0_T12","c_V3","VP",-1945.17188776328,1729.5222005753,0.0886735898100548,"LM_AP"
"NJ2020","6","1","T0_T12","c_V3","VP",-12912.0188854162,8903.12941935774,0.139261428280815,"LM_AP"
"NJ2020","7","1","T0_T12","c_V3","VP",-3936.14427178085,1490.3274698167,0.349204479605722,"LM_AP"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-38891.2579957361,60164.3142761569,0.0945833171602693,"LM_AP"
"NJ2020","2","1","T0_T3","c_Viruses","VPC",-299786.780383798,262939.893295728,0.245269651364231,"LM_AP"
"NJ2020","3","1","T0_T3","c_Viruses","VPC",164605.54371002,185387.050333126,0.164642677050118,"LM_AP"
"NJ2020","4","1","T0_T3","c_Viruses","VPC",-200568.585643215,289086.102078708,0.107414129624272,"LM_AP"
"NJ2020","5","1","T0_T3","c_Viruses","VPC",181236.673773986,554686.404546463,0.0259954953454535,"LM_AP"
"NJ2020","6","1","T0_T3","c_Viruses","VPC",-155792.46624023,116936.31092531,0.307357233801273,"LM_AP"
"NJ2020","7","1","T0_T3","c_Viruses","VPC",-9552.23880597016,54768.3166563211,0.00754746850675455,"LM_AP"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",99545.1314854302,74406.7708347848,0.203626350092444,"LM_AP"
"NJ2020","2","1","T0_T6","c_Viruses","VPC",944633.972992183,784534.383312035,0.171576409351587,"LM_AP"
"NJ2020","3","1","T0_T6","c_Viruses","VPC",106325.515280739,101315.077036327,0.135946877837734,"LM_AP"
"NJ2020","4","1","T0_T6","c_Viruses","VPC",788948.116560057,260711.805182272,0.566763849996964,"LM_AP"
"NJ2020","5","1","T0_T6","c_Viruses","VPC",-590369.580668089,272071.529929847,0.402143283145747,"LM_AP"
"NJ2020","6","1","T0_T6","c_Viruses","VPC",-864925.373134328,166799.916432313,0.793439891210721,"LM_AP"
"NJ2020","7","1","T0_T6","c_Viruses","VPC",92253.0206112297,56224.0484712299,0.277774206808359,"LM_AP"
"NJ2020","1","1","T0_T9","c_Viruses","VPC",114109.452736318,43653.1104166252,0.405929627877413,"LM_AP"
"NJ2020","2","1","T0_T9","c_Viruses","VPC",369907.604832977,554787.154975158,0.0425640979608171,"LM_AP"
"NJ2020","3","1","T0_T9","c_Viruses","VPC",-300491.826581379,154545.912382672,0.274337401748408,"LM_AP"
"NJ2020","4","1","T0_T9","c_Viruses","VPC",719658.848614072,205343.038218773,0.551221082156257,"LM_AP"
"NJ2020","5","1","T0_T9","c_Viruses","VPC",-425685.856432127,150597.876193709,0.444132201838592,"LM_AP"
"NJ2020","6","1","T0_T9","c_Viruses","VPC",-973205.401563611,330322.257398175,0.464675895746494,"LM_AP"
"NJ2020","7","1","T0_T9","c_Viruses","VPC",38100.92395167,34130.074626642,0.110812757540715,"LM_AP"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",45820.184790334,15861.8411090483,0.342770557267375,"LM_AP"
"NJ2020","2","1","T0_T24","c_Viruses","VPC",1322919.33191187,220634.599892878,0.692021655132588,"LM_AP"
"NJ2020","3","1","T0_T24","c_Viruses","VPC",-331786.780383795,53463.3215707648,0.706491519669438,"LM_AP"
"NJ2020","4","1","T0_T24","c_Viruses","VPC",28601.6346837243,92973.2434989227,0.00588009756450129,"LM_AP"
"NJ2020","5","1","T0_T24","c_Viruses","VPC",-243381.30774698,46635.8401209539,0.629933455098659,"LM_AP"
"NJ2020","6","1","T0_T24","c_Viruses","VPC",-315293.176972282,112329.077890405,0.329941780643236,"LM_AP"
"NJ2020","7","1","T0_T24","c_Viruses","VPC",6304.19331911863,13979.4897257108,0.0125507936338386,"LM_AP"
"NJ2020","1","1","T0_T12","c_Viruses","VPC",112633.972992182,27931.3776864389,0.555726524097622,"LM_AP"
"NJ2020","2","1","T0_T12","c_Viruses","VPC",760056.858564322,403764.244299645,0.214194440932417,"LM_AP"
"NJ2020","3","1","T0_T12","c_Viruses","VPC",-471454.157782516,108895.419381876,0.590472365532752,"LM_AP"
"NJ2020","4","1","T0_T12","c_Viruses","VPC",476624.022743426,144308.260579563,0.456262859720098,"LM_AP"
"NJ2020","5","1","T0_T12","c_Viruses","VPC",-362707.889125799,95031.5108862619,0.52842660694685,"LM_AP"
"NJ2020","6","1","T0_T12","c_Viruses","VPC",-578031.272210376,232552.135368399,0.322147042886203,"LM_AP"
"NJ2020","7","1","T0_T12","c_Viruses","VPC",3877.75408670917,23465.8480118203,0.002096203029831,"LM_AP"
"NJ2020","1","1","T0_T3","c_V1","VPC",-4861.44580769098,55829.8793332178,0.00189197361721469,"LM_AP"
"NJ2020","2","1","T0_T3","c_V1","VPC",-265205.87963094,201189.311224976,0.302847642708101,"LM_AP"
"NJ2020","3","1","T0_T3","c_V1","VPC",146438.203436661,178350.071179057,0.144231043926457,"LM_AP"
"NJ2020","4","1","T0_T3","c_V1","VPC",-133508.82603336,320590.24754657,0.0415552988419914,"LM_AP"
"NJ2020","5","1","T0_T3","c_V1","VPC",254189.776704943,524757.0316408,0.0554093766669263,"LM_AP"
"NJ2020","6","1","T0_T3","c_V1","VPC",-32624.30535925,123166.268673719,0.0172380181478988,"LM_AP"
"NJ2020","7","1","T0_T3","c_V1","VPC",-951.692528162154,50927.1914445627,8.72963250933081e-05,"LM_AP"
"NJ2020","1","1","T0_T6","c_V1","VPC",86727.98054522,52005.5055981194,0.284335580187489,"LM_AP"
"NJ2020","2","1","T0_T6","c_V1","VPC",1000570.73012717,751965.088017472,0.201871500727815,"LM_AP"
"NJ2020","3","1","T0_T6","c_V1","VPC",133927.35110901,101990.220249604,0.197646530090042,"LM_AP"
"NJ2020","4","1","T0_T6","c_V1","VPC",780504.43887068,244617.805549598,0.592564399811355,"LM_AP"
"NJ2020","5","1","T0_T6","c_V1","VPC",-430426.225468091,252109.639136819,0.293989427417997,"LM_AP"
"NJ2020","6","1","T0_T6","c_V1","VPC",-752561.244545835,168077.772303418,0.741197329180521,"LM_AP"
"NJ2020","7","1","T0_T6","c_V1","VPC",89868.7418134644,51853.8206469687,0.300258539451585,"LM_AP"
"NJ2020","1","1","T0_T9","c_V1","VPC",95709.0025226886,31658.4082591284,0.477523179335562,"LM_AP"
"NJ2020","2","1","T0_T9","c_V1","VPC",452332.44622048,525197.115694002,0.0690549573466986,"LM_AP"
